epoch,train_loss,val_loss,Precision,Recall,F1 Score,Instance Recall,Normal Region FP,FP Score,FROC Score
1,247.87090983649193,1513.800728048597,0.003605514315885277,0.021210230812807186,0.006163079843432115,0.021210230817217717,39.680701754385964,60.319298245614036,0.005591171311620593
2,75.75650525210526,137.3878088082586,0.02439455541590997,0.05739238925818415,0.03423638595824868,0.05739238927011853,9.846783625730994,90.15321637426901,0.03578197589007392
3,12.477029342369493,29.382708294051035,0.0,0.0,0.0,0.0,0.0,100.0,0.0005681351020421959
4,4.637596722306876,7.679762823849308,0.0,0.0,0.0,0.0,0.0,100.0,0.0
5,2.1526806648141643,4.084586290680632,0.0,0.0,0.0,0.0,0.0,100.0,7.429777601621546e-05
6,1.590067456508505,2.4148478185643953,0.0342268041095972,0.017259305465323494,0.022946748115716054,0.017259305468912457,0.0456140350877193,99.95438596491228,0.01749137946195409
7,1.340328204220739,1.289578808129442,0.1609235009783172,0.09710958617236232,0.12112519520192852,0.09710958619255562,0.0304093567251462,99.96959064327486,0.09921051344835237
8,1.3141188277986837,1.4576612382519,0.06267988485363611,0.0407569141108844,0.0493946837491762,0.040756914119359534,0.042105263157894736,99.9578947368421,0.040917395408077616
9,1.1499121021754637,1.367858086275507,0.1253701875307576,0.10563526718535345,0.11465924858817719,0.10563526720731961,0.08070175438596491,99.91929824561403,0.10741732329714765
10,1.0646452316509678,0.7936055832447446,0.27987510636392987,0.20503223119046948,0.23667738034269656,0.2050322312331046,0.012865497076023392,99.98713450292398,0.20863007342927578
11,0.9834297921857224,0.8532406489117718,0.28306949281377264,0.21938032850501551,0.24718788663740027,0.21938032855063422,0.028070175438596492,99.9719298245614,0.22047525724058278
12,0.8541974128760728,1.027264085370211,0.24975190204271386,0.31399459340528285,0.2782123116272234,0.313994593470576,0.0783625730994152,99.92163742690059,0.31493582884366195
13,0.7682842121922911,1.0982709790636995,0.3630236793509975,0.41443127460710516,0.3870273689323645,0.41443127469328345,0.10292397660818714,99.89707602339182,0.41912985315023193
14,0.7125557260266666,1.3677182024040697,0.32635919359707405,0.4443751298722447,0.37633128944879285,0.4443751299646496,0.14853801169590644,99.8514619883041,0.4460691569506923
15,0.6714256824237372,0.8075313080121211,0.3131355931539967,0.307340403346363,0.3102104350522713,0.3073404034102724,0.06549707602339182,99.93450292397661,0.30923049052729684
16,0.5909506972200178,0.870022625548347,0.36064129662427036,0.42566022033153245,0.3904620689520345,0.42566022042004575,0.06315789473684211,99.93684210526315,0.4291282739982886
17,0.549546385193106,0.7049966764503292,0.40407308709477097,0.44146392172146726,0.42194126780515345,0.44146392181326677,0.03859649122807018,99.96140350877192,0.44694528926157195
18,0.5264615234483052,0.7706114115972756,0.36418979402610746,0.4229569556200963,0.3913791448511321,0.4229569557080474,0.03859649122807018,99.96140350877192,0.42688407991503263
19,0.5296873849600994,0.7840344889745192,0.395825704797542,0.4495737158557759,0.42099064208382525,0.4495737159492618,0.05380116959064327,99.94619883040936,0.4549553385862814
20,0.5074360176847486,0.7794972391281163,0.3808667505159383,0.440424204524761,0.4084855199483258,0.44042420461634435,0.05497076023391813,99.94502923976609,0.44499984156881084
21,0.5075401508162174,0.8320501353971812,0.4188790559745134,0.5019754625697701,0.4566775214332875,0.5019754626741526,0.05497076023391813,99.94502923976609,0.5081298779670426
22,0.49824323560216743,0.7822149788998828,0.41216336714603824,0.4805572883176217,0.4437399022782841,0.4805572884175504,0.047953216374269005,99.95204678362573,0.4869299267413423
23,0.5030954439064552,0.7549478970230462,0.40598911063412174,0.46516947380636936,0.4335686465629249,0.4651694739030984,0.042105263157894736,99.9578947368421,0.47214221186861643
24,0.4777766714248751,0.7608762755443589,0.40329889425352566,0.4626741525342744,0.43095049979148925,0.4626741526304845,0.04678362573099415,99.953216374269,0.4681133310686862
25,0.5223310787983129,0.7928536082617939,0.395870736015104,0.4585152837474495,0.4248959281221538,0.4585152838427948,0.056140350877192984,99.94385964912281,0.4653157198384897
26,0.4952990801757192,0.7594900364246295,0.40798964297984286,0.4587232271867907,0.43187107567307703,0.45872322728217924,0.04678362573099415,99.953216374269,0.46594649529531856
27,0.490853390670175,0.8440748271152225,0.4035057271080344,0.4834684964683991,0.43988220196987987,0.48346849656893326,0.050292397660818715,99.94970760233919,0.4892336700147897
28,0.5061641965299991,0.7343353926375205,0.4240933113861685,0.4838843833470816,0.4520197041450128,0.48388438344770224,0.04093567251461988,99.95906432748538,0.492534335913357
29,0.49328911627454713,0.7468313090835831,0.41051660509031057,0.4626741525342744,0.43503713982979425,0.4626741526304845,0.03859649122807018,99.96140350877192,0.4693588449724468
30,0.48551093313494337,0.6882801125899946,0.4270693939156816,0.46454564348834565,0.44501942115829934,0.4645456435849449,0.03391812865497076,99.96608187134503,0.47617354867512446
31,0.48695419046091915,0.7236414950112907,0.41040029921242044,0.45622790591469575,0.4321019139608189,0.4562279060095654,0.04327485380116959,99.95672514619883,0.4647965699810515
