epoch,train_loss,val_loss,Precision,Recall,F1 Score,Instance Recall,Normal Region FP,FP Score,FROC Score
1,241.2917739466617,1307.9604557885064,0.007230697597786127,0.054164956903125776,0.01275803794056135,0.05416495691423882,48.924349881796694,51.075650118203306,0.01222977654164238
2,46.22779516740279,122.42716513137624,0.01957446808344047,0.047189166998935335,0.02767042288842534,0.04718916700861715,7.455082742316785,92.54491725768321,0.031240219083018782
3,8.521090625575855,25.028863549232483,0.0,0.0,0.0,0.0,0.02364066193853428,99.97635933806147,7.669242457254172e-05
4,3.1167066650527517,11.039117727014753,0.0,0.0,0.0,0.0,0.08865248226950355,99.91134751773049,0.0
5,1.905327311828376,3.5852337100289087,0.0005701254272690277,0.00020517029129971885,0.0003013614456704253,0.0002051702913418137,0.018912529550827423,99.98108747044917,0.00028375998410010893
6,1.4531115852474596,2.2468847740780222,0.11778764079283455,0.070783750498403,0.08842705893109636,0.07078375051292572,0.04018912529550828,99.95981087470449,0.07215905631463768
7,1.2318785604107323,1.507459404492619,0.2279133722145365,0.1360279031317136,0.17037085396308563,0.1360279031596225,0.024822695035460994,99.97517730496453,0.13810358688885857
8,1.1691467143131786,1.482177128996512,0.021709633642567967,0.013130898643182006,0.016363631578523323,0.013130898645876077,0.031914893617021274,99.96808510638297,0.013130898645876077
9,1.0255496741481944,1.2882567821729063,0.015207260236642811,0.012720558060582568,0.013852704739994937,0.01272055806319245,0.037825059101654845,99.96217494089835,0.01272055806319245
10,0.9230856008506848,1.2394132069265,0.1788712011059707,0.12679524002322626,0.1483966810230937,0.12679524004924086,0.041371158392434985,99.95862884160756,0.1268692979523178
11,0.8340089246987156,0.8805580179799687,0.23946095361456085,0.14218301187070514,0.17842383730355776,0.1421830118998769,0.00591016548463357,99.99408983451536,0.14325804505371184
12,0.7791608061516684,1.5055529577563507,0.1605024424004706,0.18875666799574134,0.17348620889559405,0.1887566680344686,0.12529550827423167,99.87470449172577,0.18875666803446858
13,0.6900022242343027,0.828463101477334,0.3031077053420375,0.29216249481079964,0.2975339756924943,0.2921624948707427,0.030732860520094562,99.96926713947991,0.29577147232888756
14,0.6368055993860419,1.0198345130140132,0.3055719629246757,0.31842429209716366,0.311865269296421,0.31842429216249485,0.04491725768321513,99.95508274231679,0.31960559375625347
15,0.6224241171156961,1.7824176628180224,0.36030798234438904,0.47045547795025533,0.4080792382430181,0.47045547804677884,0.17139479905437352,99.82860520094563,0.4719615752330384
16,0.5562796719621813,1.496180534362793,0.32830551984462364,0.4197784159992248,0.36844899420713434,0.4197784160853508,0.15602836879432624,99.84397163120568,0.42189929700022755
