epoch,train_loss,val_loss,Precision,Recall,F1 Score,Instance Recall,Normal Region FP,FP Score,FROC Score
1,421.4957684886699,2071.5415529069446,0.0014452856159338084,0.010597140452380633,0.0025434447937469616,0.010597140454163162,51.05910165484634,48.94089834515366,0.0022570661402357612
2,105.78374587273112,254.31370390369779,0.0012471572151255537,0.005719091672713357,0.002047467101757649,0.005719091673675358,31.872340425531913,68.12765957446808,0.0018724270727280775
3,20.896057973102646,50.37732737007595,0.02941176384083048,0.00016820857860921638,0.00033449278953603777,0.0001682085786375105,0.14657210401891252,99.85342789598108,0.021880808651957354
4,5.872424095869064,11.096287723382314,0.04545454442148763,0.00033641715721843276,0.000667876548297944,0.000336417157275021,0.0,100.0,0.0017682427714879993
5,2.7781075008061467,4.308522287436894,0.0,0.0,0.0,0.0,0.0,100.0,0.004559765740910375
6,2.1864070515243377,2.908177425747826,0.0,0.0,0.0,0.0,0.0,100.0,0.0
7,1.6813396601652613,1.5257245058105104,0.0313588849081572,0.0015138772074829473,0.002888230495503385,0.0015138772077375945,0.0,100.0,0.001786035612375473
8,1.3846728546278817,1.3733248005310694,0.021592442635361024,0.008074011773242386,0.011752786988138288,0.008074011774600504,0.009456264775413711,99.99054373522459,0.008473706050116396
9,1.2232427840330162,1.2916777607940493,0.07056145672588716,0.03128679562131425,0.0433511650739766,0.031286795626576956,0.028368794326241134,99.97163120567376,0.031350060750983476
10,1.0925887160155239,1.222779308330445,0.1548338368190247,0.10344827584466808,0.12402896416858543,0.10344827586206896,0.04846335697399527,99.951536643026,0.10372865582104096
11,1.028760556967891,1.0629043641544524,0.13994565214222243,0.10395290158049572,0.11929301536731574,0.1039529015979815,0.03546099290780142,99.9645390070922,0.10434590604322798
12,1.0018454534666879,0.8519646533897944,0.1242905788170882,0.03683767871541839,0.05683109921222929,0.0368376787216148,0.0035460992907801418,99.99645390070921,0.03691951092053465
13,0.8897641368058263,0.8706196215890702,0.3939666815862299,0.2943650125661287,0.336959171552186,0.2943650126156434,0.016548463356973995,99.98345153664303,0.29519703559117766
14,0.7878982800306106,0.8458460487070538,0.28149158702103416,0.20824222031820988,0.23938846987944906,0.20824222035323803,0.01773049645390071,99.98226950354609,0.20875294620334137
15,0.7309671783325623,0.8419276832824661,0.1300757054071861,0.09537426407142569,0.11005385966337891,0.09537426408746846,0.026004728132387706,99.97399527186761,0.09537426408746846
16,0.6720197944312679,0.8247337351952281,0.23410724150522189,0.14247266608200626,0.17714059410786812,0.1424726661059714,0.016548463356973995,99.98345153664303,0.14255769648231345
17,0.6966926415964049,0.7947040122179758,0.20848237092271785,0.13725820014512055,0.16553355102402442,0.13725820016820858,0.016548463356973995,99.98345153664303,0.13725820016820858
18,0.6089000406922126,0.8261148767102332,0.1306395636760933,0.08864592092705703,0.10562132412031319,0.08864592094196803,0.02009456264775414,99.97990543735224,0.08864592094196803
19,0.5908320462521242,0.8553949771892457,0.21723480833850628,0.172582001653056,0.19235046267436176,0.1725820016820858,0.03309692671394799,99.96690307328605,0.172691258414468
20,0.5586826722992926,1.0130347919960816,0.3389527964420958,0.2874684608431508,0.3110944337221731,0.28746846089150546,0.02009456264775414,99.97990543735224,0.28746846089150546
21,0.5118980474618017,0.8158340880203815,0.3358480748345869,0.21715727498449836,0.2637649740230963,0.21715727502102608,0.014184397163120567,99.98581560283688,0.21763888585682586
22,0.4856920347986173,1.051158530123177,0.3338198498052919,0.2693019343533554,0.2981095513142949,0.26930193439865435,0.026004728132387706,99.97399527186761,0.2698662500440944
23,0.46546871146681357,0.9554851645160289,0.4070815921691045,0.31135407900565953,0.3528397680892252,0.311354079058032,0.02127659574468085,99.97872340425532,0.3128248511080569
24,0.39606685647550893,0.9256904344473567,0.44407677025279574,0.3386038687403526,0.3842331414164791,0.33860386879730864,0.014184397163120567,99.98581560283688,0.34088848124430204
25,0.3845057733813111,0.919525583904414,0.4356884056984401,0.3236333052441323,0.37139223356380224,0.3236333052985702,0.016548463356973995,99.98345153664303,0.325467110502575
