epoch,train_loss,val_loss,Precision,Recall,F1 Score,Instance Recall,Normal Region FP,FP Score,FROC Score
1,199.39343461895933,807.5076765151251,0.0018029155719929194,0.012144344203305978,0.00313949232793155,0.012144344205412909,46.107602339181284,53.892397660818716,0.0027835820033840614
2,33.69637410711534,111.27325899714515,0.00022461814912122437,0.00034698126295159935,0.000272226228060984,0.00034698126301179735,8.694736842105263,91.30526315789474,0.0002813948767286524
3,10.60023304967597,22.48074206057049,0.0,0.0,0.0,0.0,0.016374269005847954,99.98362573099415,0.00010817218110066241
4,4.009221712551494,5.982522770336696,0.012288135588013503,0.0050312283127981906,0.007138928032179455,0.005031228313671062,0.017543859649122806,99.98245614035088,0.005422977827567596
5,1.944961140651514,4.205668311743509,0.12140077817862496,0.08119361553067425,0.09730693209864669,0.08119361554476058,0.06432748538011696,99.93567251461988,0.08124811577922916
6,1.6005070643259747,2.0040921698013943,0.12413218546955508,0.07755031226968245,0.09546135261256158,0.0775503122831367,0.05730994152046784,99.94269005847953,0.07912153725685521
7,1.2381607412111642,1.2493522315507843,0.11024805810317012,0.07633587784935185,0.09020966515213272,0.07633587786259542,0.04678362573099415,99.953216374269,0.076404743167102
8,1.0204100945208332,1.0103247607038135,0.07804370445420299,0.0520471894427399,0.06244747999720422,0.0520471894517696,0.03391812865497076,99.96608187134503,0.0527236777206713
9,0.9162655877004756,0.9507210708799816,0.1042707859826736,0.07963219984739205,0.09030051231305303,0.0796321998612075,0.03859649122807018,99.96140350877192,0.0796321998612075
10,0.833961160761295,0.8339255547949246,0.003164556961114915,0.0019083969462337963,0.002380483130791369,0.0019083969465648854,0.014035087719298246,99.9859649122807,0.0019083969465648854
11,0.794213549778013,0.8865097306668759,0.16145286580695928,0.13341429560488996,0.14610000797601808,0.13341429562803608,0.04912280701754386,99.95087719298246,0.13359235647310852
12,0.6540090902016895,0.9414782990657148,0.24715387435784908,0.23351838996642635,0.24014223008759553,0.23351839000693964,0.06666666666666667,99.93333333333334,0.23369188063844556
13,0.5999936918811043,1.0359044289305097,0.25100788777370586,0.24843858427334514,0.24971612742292454,0.24843858431644691,0.0783625730994152,99.92163742690059,0.24861207494795282
14,0.5494034277035458,0.6993752695265271,0.24729920144497433,0.18268563494401704,0.21013720833707009,0.1826856349757113,0.021052631578947368,99.97894736842105,0.1826856349757113
15,0.5643185838909432,0.7569805560012658,0.32156133823019306,0.3001387924531334,0.3104804768767415,0.3001387925052047,0.05263157894736842,99.94736842105263,0.3007082979936807
16,0.5172740572159833,0.7350112225328173,0.3935230617480818,0.34784871610897833,0.36927844099326396,0.34784871616932683,0.03625730994152047,99.96374269005848,0.3486479463951324
17,0.446699266829113,0.983647964912511,0.5056141543882929,0.5156141567460766,0.5105646949882569,0.5156141568355309,0.1064327485380117,99.89356725146199,0.5193283117710054
18,0.3987593886138189,0.6995725825340265,0.39245209221891825,0.34819569737192996,0.36900115646793946,0.34819569743233864,0.03391812865497076,99.96608187134503,0.34978251035967306
19,0.4041194839052635,0.8194332252833105,0.49675909245647115,0.4786606522417313,0.48754146867525017,0.47866065232477445,0.05380116959064327,99.94619883040936,0.48165360712451016
20,0.3855105136143099,0.6904513312237603,0.463596407325894,0.42088827196029,0.44121074055514187,0.4208882720333102,0.017543859649122806,99.98245614035088,0.4243956452398472
21,0.3521793797464654,0.9584139883429521,0.512669849336638,0.4843858430804327,0.4981261729721612,0.48438584316446914,0.10526315789473684,99.89473684210526,0.4926854042246251
22,0.33466095720777417,1.0238551669532345,0.5538203189666129,0.5721721026071873,0.5628461593565018,0.5721721027064538,0.07602339181286549,99.92397660818713,0.5845870286307291
23,0.32111815510704966,1.0501361267375096,0.6102875512394557,0.5928174877528075,0.6014251798909851,0.5928174878556558,0.10409356725146199,99.89590643274853,0.6195924383786979
24,0.3167074471343272,1.2460985474909345,0.5737677526192535,0.5957668284878961,0.5845598882457211,0.5957668285912561,0.10526315789473684,99.89473684210526,0.6101972115563465
25,0.2851022013490743,0.7917347504668647,0.6427161467345606,0.5648854960852038,0.6012922074696614,0.5648854961832062,0.023391812865497075,99.9766081871345,0.5917765440666204
26,0.2807176335539558,1.1719889347131054,0.5593927259660673,0.5817140873383563,0.5703345911451223,0.5817140874392783,0.09473684210526316,99.90526315789474,0.592555473099566
27,0.2350228866285617,0.8483786206382017,0.6159600996324649,0.5570784176687927,0.5850409515121242,0.5570784177654406,0.047953216374269005,99.95204678362573,0.5841429562803607
28,0.2311832507943163,0.9252381668470445,0.624538063447055,0.5863983343882029,0.6048670738138019,0.5863983344899375,0.044444444444444446,99.95555555555555,0.6122484385843164
29,0.22765620078633328,0.7954135180007489,0.6315892228364722,0.561242192824212,0.5943408575547608,0.5612421929215823,0.031578947368421054,99.96842105263158,0.5872657876474671
30,0.2267290536351133,0.9383152753957326,0.6151321785569495,0.5853573905993481,0.5998750447475077,0.5853573907009022,0.05964912280701754,99.94035087719298,0.6075641915336573
31,0.21320182265769136,0.9263961597367943,0.6028964776322373,0.5850104093363965,0.5938182902349491,0.5850104094378904,0.04678362573099415,99.953216374269,0.6108605135322692
32,0.2129651166424893,0.8074547559787918,0.6437979161305685,0.568181818083244,0.6036305036420637,0.5681818181818182,0.0304093567251462,99.96959064327486,0.6013185287994448
33,0.21172035939180026,0.8686460961365984,0.6326530611038235,0.5754684246052275,0.602706869104408,0.5754684247050659,0.047953216374269005,99.95204678362573,0.6120749479528106
34,0.22435667469064788,0.8726828029068808,0.623773375185378,0.5844899374419691,0.603492559140359,0.5844899375433726,0.03976608187134503,99.96023391812865,0.6108605135322692
35,0.22486554414476498,0.9429525013702611,0.620739930632269,0.5909090908065737,0.6054567929347666,0.5909090909090909,0.0608187134502924,99.93918128654971,0.6202290076335878
36,0.2085568360099108,0.8797302987603914,0.6369783615461788,0.5719986119757116,0.6027417317370748,0.571998612074948,0.04327485380116959,99.95672514619883,0.6053088133240805
37,0.21214519813656807,0.8584343537067374,0.6293574523027402,0.5794587091291709,0.6033776960828695,0.5794587092297016,0.0456140350877193,99.95438596491228,0.6132893823733517
38,0.20938574389951065,0.8983305613887275,0.6308905557547816,0.5690492712406229,0.5983758581104971,0.5690492713393477,0.04327485380116959,99.95672514619883,0.5992366412213741
39,0.20109365862047318,0.8329818769358098,0.6429275990051434,0.5654059679796312,0.6016795536967535,0.5654059680777238,0.026900584795321637,99.97309941520467,0.59941013185288
40,0.19842849162840606,0.9486379472627526,0.6206519758476321,0.5912560720695252,0.6055970124575719,0.5912560721721027,0.05380116959064327,99.94619883040936,0.6210964607911172
41,0.20820528169227118,0.8858605161287068,0.6274874464148247,0.5853573905993481,0.6056901925877767,0.5853573907009022,0.0456140350877193,99.95438596491228,0.6183206106870229
42,0.22078077159453147,0.8670048137328454,0.6294626079238138,0.5811936154439289,0.6043653675998104,0.5811936155447606,0.03625730994152047,99.96374269005848,0.6138098542678695
43,0.22902090106122563,0.8575628239705804,0.6282222645353785,0.5707841775553809,0.5981269440532087,0.5707841776544067,0.0304093567251462,99.96959064327486,0.5957668285912562
44,0.20836170854987485,0.8494288035402341,0.6362418674634056,0.5768563496570339,0.6050950425448535,0.5768563497571131,0.031578947368421054,99.96842105263158,0.6077376821651631
45,0.21490451022244916,0.8630334238887631,0.6439749607503961,0.5711311588183325,0.6053691229259199,0.5711311589174185,0.03391812865497076,99.96608187134503,0.602706453851492
46,0.21725967725609788,0.972091593373833,0.619360730480482,0.5883067313344367,0.6034339695361592,0.5883067314365025,0.05380116959064327,99.94619883040936,0.6146773074253992
47,0.2086504272157603,1.0216027425546643,0.6141265275675545,0.5928174877528075,0.6032833984080989,0.5928174878556558,0.06549707602339182,99.93450292397661,0.6191880638445523
48,0.20919113514004367,0.850690510469888,0.6408871744183438,0.5765093683940823,0.606995574043903,0.5765093684941013,0.029239766081871343,99.97076023391813,0.6091256072172103
49,0.21630185990050288,0.8813335721580577,0.627320954788306,0.5744274808163727,0.5997096983427116,0.5744274809160306,0.0456140350877193,99.95438596491228,0.6066967383761277
50,0.21239924866079105,0.9088196282008929,0.6175763181096066,0.5791117278662193,0.5977253487936719,0.5791117279666897,0.04678362573099415,99.953216374269,0.6075641915336573
51,0.206642350052843,0.8924092506058514,0.6264186045346197,0.5841429561790175,0.6045420986347473,0.5841429562803608,0.03391812865497076,99.96608187134503,0.6122484385843164
52,0.20592937928320157,0.8549507218701321,0.6221522503015091,0.582755031127211,0.6018090498853422,0.5827550312283136,0.028070175438596492,99.9719298245614,0.611380985426787
53,0.21736551865492718,0.9204863608326941,0.6165605094419362,0.5877862594400093,0.601829147625572,0.5877862595419847,0.044444444444444446,99.95555555555555,0.6157182512144345
54,0.2101825782568148,0.9001757018312457,0.6414582120144544,0.5739070089219453,0.6058048306718712,0.5739070090215128,0.044444444444444446,99.95555555555555,0.6061762664816098
55,0.206027303481161,0.9780542881161507,0.6184621030246903,0.5846634280734448,0.6010875231720433,0.5846634281748786,0.05263157894736842,99.94736842105263,0.61294240111034
56,0.2027498985281085,0.9730199608730064,0.6159911973929962,0.582755031127211,0.5989118654914077,0.5827550312283136,0.06549707602339182,99.93450292397661,0.6122484385843164
57,0.20239970862570375,0.8564254516114791,0.633282558904554,0.5770298402885097,0.6038484480118937,0.577029840388619,0.031578947368421054,99.96842105263158,0.6061762664816098
58,0.19835265902894558,0.8432101811947567,0.6330606808763437,0.5773768215514613,0.6039374376701195,0.5773768216516308,0.03976608187134503,99.96023391812865,0.6070437196391395
