epoch,train_loss,val_loss,Precision,Recall,F1 Score,Instance Recall,Normal Region FP,FP Score,FROC Score
1,158.34912436088305,824.6561030185584,0.02147480905498939,0.1286417726449237,0.03680524922988123,0.12864177267131718,39.21394799054374,60.78605200945626,0.03728301625828866
2,27.92433269856649,58.661006221867574,0.0,0.0,0.0,0.0,2.1501182033096926,97.84988179669031,0.0
3,5.970293961073223,10.470237152142959,0.0,0.0,0.0,0.0,0.0,100.0,0.0
4,3.145656844645596,4.652255714541734,0.003926701565540967,0.0006155108738991565,0.0010639729243538756,0.0006155108740254411,0.004728132387706856,99.99527186761229,0.0010963665806830304
5,1.629665330266268,2.5352895073216373,0.0016393442616232197,0.0008206811651988754,0.001093348280202286,0.0008206811653672548,0.031914893617021274,99.96808510638297,0.0008206811653672548
6,1.492748749313172,2.3391426879950243,0.03703703702623592,0.026056626995064294,0.030590867671010984,0.02605662700041034,0.06028368794326241,99.93971631205673,0.02605662700041034
7,1.3430550469165783,1.1656695836120181,0.17666303143221043,0.03323758719055445,0.05594861964492623,0.03323758719737382,0.002364066193853428,99.99763593380615,0.04184699600635786
8,1.1166243578828694,1.0483109002763575,0.010152284212424954,0.0004103405825994377,0.0007887243820369761,0.0004103405826836274,0.001182033096926714,99.99881796690308,0.0005725595169901441
9,1.0678817107917018,0.9300183706512355,0.08076422054678063,0.03816167418174771,0.05183180604377054,0.038161674189577346,0.009456264775413711,99.99054373522459,0.038353359507553635
10,0.9754242683141425,0.9291109630856851,0.14468580289189845,0.07652851865479512,0.10010690118356332,0.07652851867049651,0.008274231678486997,99.99172576832152,0.07735316966094685
11,0.8679808147215957,1.6085853934890093,0.21136036217094867,0.21070988916481126,0.21103412445413072,0.21070988920804268,0.10874704491725769,99.89125295508275,0.2107098892080427
12,0.7848561677065763,0.8701201222761713,0.06291303196856647,0.048830529329333086,0.054983913622487314,0.04883052933935166,0.016548463356973995,99.98345153664303,0.04883052933935166
13,0.748118079307547,1.532095957133505,0.18859485646876725,0.20763233479531548,0.1976557511362077,0.20763233483791546,0.15602836879432624,99.84397163120568,0.20783750512925728
14,0.6863831441368212,1.3259285093858988,0.22944323355865995,0.2375871973250744,0.23344370938267717,0.23758719737382028,0.08983451536643026,99.91016548463357,0.2375871973738203
15,0.613096956573605,1.28765590940461,0.2883982180343989,0.30549856374528134,0.2967017022389555,0.3054985638079606,0.08747044917257683,99.91252955082743,0.30560578243753583
16,0.5986766336066871,0.7791698175397787,0.18417605444480586,0.14423471478370234,0.16177605783309917,0.14423471481329503,0.02009456264775414,99.97990543735224,0.14498119001824097
17,0.5441945739910363,0.824455249904081,0.252205882291126,0.21112022974741068,0.22984091556666295,0.2111202297907263,0.031914893617021274,99.96808510638297,0.21210533868070136
18,0.49052436172106617,0.9566243636337194,0.366318047635742,0.28026261791541596,0.31756314941122576,0.2802626179729175,0.03309692671394799,99.96690307328605,0.2851674601597009
19,0.5257632043658261,0.9632082360260414,0.34866666658918516,0.3219121870492589,0.33475520803638487,0.3219121871153057,0.06028368794326241,99.93971631205673,0.3261419948726054
20,0.42939119354674693,1.2932044932562294,0.3409816439862367,0.3506360278312195,0.34574095262235327,0.3506360279031596,0.0591016548463357,99.94089834515367,0.3516474814446869
21,0.4299368690788461,1.467162286580512,0.3592315901047531,0.3453016002574268,0.3521283839337902,0.34530160032827245,0.07210401891252956,99.92789598108747,0.34904844004394614
22,0.3700768281683397,1.7785986791731734,0.4141393013147585,0.4062371767734433,0.41014968125775614,0.4062371768567911,0.06855791962174941,99.93144208037825,0.41101900960333454
23,0.33307607250920895,1.237258576910303,0.43093297091690824,0.39043906434336495,0.409687337554976,0.3904390644234715,0.0508274231678487,99.94917257683215,0.39741205075989466
24,0.3437009358234953,1.2355638427114246,0.4483952896678838,0.398440705704054,0.42194409702326663,0.3984407057858022,0.04018912529550828,99.95981087470449,0.40931473122691836
25,0.3240573128159537,1.3329795011027594,0.4531008606371439,0.4212146080383228,0.4365757898270487,0.42121460812474354,0.04609929078014184,99.95390070921985,0.4318834632745179
26,0.3255216175574435,1.386249196461656,0.43486509265706885,0.42326631095131995,0.42898681549752293,0.42326631103816165,0.05673758865248227,99.94326241134752,0.4326578762980744
27,0.3248620587245129,1.2989654477045993,0.4709647918447725,0.42265080007742084,0.4455012315177436,0.42265080016413625,0.03309692671394799,99.96690307328605,0.43933610747316126
28,0.3081015279275949,1.2584775351364204,0.4470213732498814,0.4033647926952472,0.42407197754526055,0.40336479277800574,0.04728132387706856,99.95271867612293,0.4156359674931502
29,0.31765691329987994,1.333239228492885,0.4464083388972562,0.4041854738604461,0.42424845133229794,0.404185473943373,0.04964539007092199,99.95035460992908,0.4169436348091023
30,0.31084435814590544,1.2522962391000203,0.4514245678534739,0.3965941730823565,0.42223628666684443,0.3965941731637259,0.026004728132387706,99.97399527186761,0.40988985937693373
31,0.31137701697897113,1.3060709810768716,0.4595026236688335,0.41321296667763374,0.43512967312214645,0.4132129667624128,0.04491725768321513,99.95508274231679,0.42839556832170705
32,0.303953655313647,1.2209625393152237,0.467573475718345,0.39495281075195876,0.42820548725891366,0.3949528108329914,0.030732860520094562,99.96926713947991,0.41013541239228557
33,0.29561794602699826,1.2718474798544188,0.4637223973718516,0.42224045949482136,0.4420098103275642,0.4222404595814526,0.037825059101654845,99.96217494089835,0.4382437423061141
34,0.30442899936123896,1.270395825795754,0.4473744031717721,0.4037751332778467,0.4244576054401672,0.4037751333606894,0.041371158392434985,99.95862884160756,0.41612311570251664
35,0.29436337149314334,1.349495512367499,0.45590533591071547,0.4189577348340259,0.43665084266113446,0.41895773491998356,0.037825059101654845,99.96217494089835,0.4301352414170428
36,0.28926497006245205,1.2571377732574638,0.454503570501151,0.4048009847343453,0.42821436869143964,0.40480098481739846,0.031914893617021274,99.96808510638297,0.41793188346327453
37,0.2959246551306054,1.3466900862903908,0.4549752362775832,0.4146491587167318,0.4338767015444164,0.4146491588018055,0.04609929078014184,99.95390070921985,0.4289372952367925
