epoch,train_loss,val_loss,Precision,Recall,F1 Score,Instance Recall,Normal Region FP,FP Score,FROC Score
1,121.75480545993057,1038.144797727315,0.0028956364366420416,0.014772260973579757,0.004841852452363589,0.014772260976610586,41.86997635933806,58.13002364066194,0.003768979439964702
2,24.728178513677495,74.8500788512856,0.0,0.0,0.0,0.0,2.16193853427896,97.83806146572104,0.0007470816559741227
3,6.17422038972663,16.310574883162374,0.0,0.0,0.0,0.0,0.0,100.0,0.0
4,2.363622148641559,5.581030835406949,0.0,0.0,0.0,0.0,0.0070921985815602835,99.99290780141844,0.0
5,1.7024558736947164,2.7153934529333403,0.0063829787166138525,0.001231021747798313,0.002063712445969892,0.0012310217480508822,0.004728132387706856,99.99527186761229,0.0012310217480508822
6,1.3299300781847758,1.677420507777821,0.0028885037533861904,0.0010258514564985943,0.0015136178579561075,0.0010258514567090685,0.01773049645390071,99.98226950354609,0.0011674225117028947
7,1.3284569579448426,1.3499874924168442,0.02307692298816568,0.001231021747798313,0.0023372626319071344,0.0012310217480508822,0.002364066193853428,99.99763593380615,0.0015031980143176491
8,1.0794073808136169,1.6535791248986216,0.020430107521389757,0.015592942138778631,0.017686267230491968,0.015592942141977841,0.08156028368794327,99.91843971631205,0.015666142966536525
9,0.9599030288782987,2.204960001839532,0.14777975130590057,0.17070168236136607,0.15841534416066505,0.170701682396389,0.14420803782505912,99.85579196217495,0.17070168239638897
10,0.8376737199901965,1.0024800923737613,0.07279980053034162,0.0599097250595179,0.065728261044347,0.059909725071809604,0.03309692671394799,99.96690307328605,0.059909725071809604
11,0.8099936429393348,1.203607855421124,0.14548361308043892,0.1493639720661953,0.14739775883020717,0.14936397209684038,0.06382978723404255,99.93617021276596,0.14936397209684038
12,0.7125510323846169,1.5500172084630137,0.2118818680954873,0.25318013946385304,0.2306968305254716,0.2531801395157981,0.1182033096926714,99.88179669030733,0.25318013951579804
13,0.6620740776427054,0.9909483875439624,0.25078566933777796,0.24558883868576345,0.2481595497864901,0.245588838736151,0.05319148936170213,99.94680851063829,0.24558883873615098
14,0.62319869530258,0.8304821183585157,0.31900864021850645,0.2878539186935055,0.30263108023331314,0.2878539187525646,0.026004728132387706,99.97399527186761,0.2887429993185551
15,0.6332528646767995,1.0217714514395204,0.29305011336501335,0.2915469839369005,0.2922961162447968,0.2915469839967173,0.08274231678486997,99.91725768321513,0.29307514958345654
16,0.5580397543439455,1.7337830622464117,0.33312874016677474,0.44542470241168963,0.38117763344889966,0.44542470250307753,0.11229314420803782,99.88770685579196,0.44675870508418464
